Key;SNS (m);SPC (m);PPV (m);NPV (m);ACC (m);BACC (m);SNS (o);SPC (o);PPV (o);NPV (o);ACC (o);BACC (o);SNS (CI95%);SPC (CI95%);PPV (CI95%);NPV (CI95%);ACC (CI95%);BACC (CI95%)
Prostate-1H-S126;100;18.181818181818183;65.38461538461539;100;67.85714285714286;59.09090909090909;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S127;41.17647058823529;90.9090909090909;87.5;50;60.71428571428571;66.0427807486631;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S128;94.11764705882352;9.090909090909092;61.53846153846154;50;60.71428571428571;51.60427807486631;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S13;94.11764705882352;36.36363636363637;69.56521739130434;80;71.42857142857143;65.24064171122994;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S14;52.94117647058824;81.81818181818183;81.81818181818183;52.94117647058824;64.28571428571429;67.37967914438502;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S15;17.647058823529413;100;100;44;50;58.82352941176471;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S16;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S17;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S18;94.11764705882352;18.181818181818183;64;66.66666666666666;64.28571428571429;56.14973262032086;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S19;58.82352941176471;81.81818181818183;83.33333333333334;56.25;67.85714285714286;70.32085561497327;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S2;94.11764705882352;18.181818181818183;64;66.66666666666666;64.28571428571429;56.14973262032086;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S20;47.05882352941176;81.81818181818183;80;50;60.71428571428571;64.43850267379679;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S21;76.47058823529412;72.72727272727273;81.25;66.66666666666666;75;74.59893048128342;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S22;76.47058823529412;63.63636363636363;76.47058823529412;63.63636363636363;71.42857142857143;70.05347593582887;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S23;100;9.090909090909092;62.96296296296296;99.99999999999997;64.28571428571429;54.54545454545454;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S24;100;18.181818181818183;65.38461538461539;100;67.85714285714286;59.09090909090909;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S25;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S26;94.11764705882352;0;59.25925925925925;0;57.14285714285714;47.05882352941176;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S27;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S28;100;9.090909090909092;62.96296296296296;99.99999999999997;64.28571428571429;54.54545454545454;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S29;94.11764705882352;36.36363636363637;69.56521739130434;80;71.42857142857143;65.24064171122994;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S3;58.82352941176471;81.81818181818183;83.33333333333334;56.25;67.85714285714286;70.32085561497327;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S30;52.94117647058824;81.81818181818183;81.81818181818183;52.94117647058824;64.28571428571429;67.37967914438502;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S31;17.647058823529413;100;100;44;50;58.82352941176471;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S32;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S33;94.11764705882352;18.181818181818183;64;66.66666666666666;64.28571428571429;56.14973262032086;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S34;94.11764705882352;18.181818181818183;64;66.66666666666666;64.28571428571429;56.14973262032086;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S35;58.82352941176471;81.81818181818183;83.33333333333334;56.25;67.85714285714286;70.32085561497327;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S36;47.05882352941176;81.81818181818183;80;50;60.71428571428571;64.43850267379679;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S37;76.47058823529412;72.72727272727273;81.25;66.66666666666666;75;74.59893048128342;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S38;58.82352941176471;81.81818181818183;83.33333333333334;56.25;67.85714285714286;70.32085561497327;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S39;100;9.090909090909092;62.96296296296296;99.99999999999997;64.28571428571429;54.54545454545454;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S4;47.05882352941176;81.81818181818183;80;50;60.71428571428571;64.43850267379679;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S40;100;18.181818181818183;65.38461538461539;100;67.85714285714286;59.09090909090909;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S41;100;18.181818181818183;65.38461538461539;100;67.85714285714286;59.09090909090909;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S42;88.23529411764706;45.45454545454545;71.42857142857143;71.42857142857143;71.42857142857143;66.84491978609626;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S43;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S44;100;9.090909090909092;62.96296296296296;99.99999999999997;64.28571428571429;54.54545454545454;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S45;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S46;94.11764705882352;36.36363636363637;69.56521739130434;80;71.42857142857143;65.24064171122994;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S47;17.647058823529413;100;100;44;50;58.82352941176471;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S48;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S49;94.11764705882352;18.181818181818183;64;66.66666666666666;64.28571428571429;56.14973262032086;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S5;76.47058823529412;72.72727272727273;81.25;66.66666666666666;75;74.59893048128342;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S50;94.11764705882352;18.181818181818183;64;66.66666666666666;64.28571428571429;56.14973262032086;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S51;58.82352941176471;81.81818181818183;83.33333333333334;56.25;67.85714285714286;70.32085561497327;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S52;47.05882352941176;81.81818181818183;80;50;60.71428571428571;64.43850267379679;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S53;76.47058823529412;72.72727272727273;81.25;66.66666666666666;75;74.59893048128342;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S54;58.82352941176471;81.81818181818183;83.33333333333334;56.25;67.85714285714286;70.32085561497327;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S55;100;9.090909090909092;62.96296296296296;99.99999999999997;64.28571428571429;54.54545454545454;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S56;100;18.181818181818183;65.38461538461539;100;67.85714285714286;59.09090909090909;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S57;100;18.181818181818183;65.38461538461539;100;67.85714285714286;59.09090909090909;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S58;88.23529411764706;45.45454545454545;71.42857142857143;71.42857142857143;71.42857142857143;66.84491978609626;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S59;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S6;76.47058823529412;63.63636363636363;76.47058823529412;63.63636363636363;71.42857142857143;70.05347593582887;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S60;100;9.090909090909092;62.96296296296296;99.99999999999997;64.28571428571429;54.54545454545454;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S61;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S62;94.11764705882352;36.36363636363637;69.56521739130434;80;71.42857142857143;65.24064171122994;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S63;17.647058823529413;100;100;44;50;58.82352941176471;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S64;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S65;94.11764705882352;18.181818181818183;64;66.66666666666666;64.28571428571429;56.14973262032086;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S66;82.35294117647058;54.54545454545454;73.68421052631578;66.66666666666666;71.42857142857143;68.44919786096256;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S67;88.23529411764706;36.36363636363637;68.18181818181817;66.66666666666666;67.85714285714286;62.299465240641716;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S68;94.11764705882352;54.54545454545454;76.19047619047619;85.71428571428571;78.57142857142857;74.33155080213903;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S69;76.47058823529412;72.72727272727273;81.25;66.66666666666666;75;74.59893048128342;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S7;100;9.090909090909092;62.96296296296296;99.99999999999997;64.28571428571429;54.54545454545454;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S70;100;18.181818181818183;65.38461538461539;100;67.85714285714286;59.09090909090909;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S71;94.11764705882352;45.45454545454545;72.72727272727273;83.33333333333334;75;69.78609625668449;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S72;70.58823529411765;72.72727272727273;80;61.53846153846154;71.42857142857143;71.65775401069519;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S73;82.35294117647058;63.63636363636363;77.77777777777779;70;75;72.99465240641712;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S74;70.58823529411765;72.72727272727273;80;61.53846153846154;71.42857142857143;71.65775401069519;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S75;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S76;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S77;52.94117647058824;100;100;57.89473684210527;71.42857142857143;76.47058823529412;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S78;76.47058823529412;72.72727272727273;81.25;66.66666666666666;75;74.59893048128342;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S79;41.17647058823529;90.9090909090909;87.5;50;60.71428571428571;66.0427807486631;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S8;100;18.181818181818183;65.38461538461539;100;67.85714285714286;59.09090909090909;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S80;94.11764705882352;9.090909090909092;61.53846153846154;50;60.71428571428571;51.60427807486631;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S81;94.11764705882352;18.181818181818183;64;66.66666666666666;64.28571428571429;56.14973262032086;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S82;82.35294117647058;54.54545454545454;73.68421052631578;66.66666666666666;71.42857142857143;68.44919786096256;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S83;88.23529411764706;36.36363636363637;68.18181818181817;66.66666666666666;67.85714285714286;62.299465240641716;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S84;94.11764705882352;54.54545454545454;76.19047619047619;85.71428571428571;78.57142857142857;74.33155080213903;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S85;76.47058823529412;72.72727272727273;81.25;66.66666666666666;75;74.59893048128342;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S86;100;18.181818181818183;65.38461538461539;100;67.85714285714286;59.09090909090909;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S87;94.11764705882352;45.45454545454545;72.72727272727273;83.33333333333334;75;69.78609625668449;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S88;70.58823529411765;72.72727272727273;80;61.53846153846154;71.42857142857143;71.65775401069519;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S89;82.35294117647058;63.63636363636363;77.77777777777779;70;75;72.99465240641712;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S9;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S90;70.58823529411765;72.72727272727273;80;61.53846153846154;71.42857142857143;71.65775401069519;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S91;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S92;100;0;60.71428571428571;0;60.71428571428571;50;0;0;0;0;0;0;0;NA;0;NA;0;0
Prostate-1H-S93;52.94117647058824;100;100;57.89473684210527;71.42857142857143;76.47058823529412;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S94;76.47058823529412;72.72727272727273;81.25;66.66666666666666;75;74.59893048128342;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S95;41.17647058823529;90.9090909090909;87.5;50;60.71428571428571;66.0427807486631;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S96;94.11764705882352;9.090909090909092;61.53846153846154;50;60.71428571428571;51.60427807486631;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S97;70.58823529411765;72.72727272727273;80;61.53846153846154;71.42857142857143;71.65775401069519;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S98;82.35294117647058;54.54545454545454;73.68421052631578;66.66666666666666;71.42857142857143;68.44919786096256;0;0;0;0;0;0;0;0;0;0;0;0
Prostate-1H-S99;88.23529411764706;36.36363636363637;68.18181818181817;66.66666666666666;67.85714285714286;62.299465240641716;0;0;0;0;0;0;0;0;0;0;0;0
