Key;SNS (m);SPC (m);PPV (m);NPV (m);ACC (m);BACC (m);SNS (o);SPC (o);PPV (o);NPV (o);ACC (o);BACC (o);SNS (CI95%);SPC (CI95%);PPV (CI95%);NPV (CI95%);ACC (CI95%);BACC (CI95%)
DLBCL-3H-Hinton-S108;28.57142857142857;70;30.76923076923077;67.74193548387096;56.81818181818182;49.285714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S109;71.42857142857143;66.66666666666666;50;83.33333333333334;68.18181818181817;69.04761904761905;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S11;64.28571428571429;70;50;80.76923076923077;68.18181818181817;67.14285714285715;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S110;50;83.33333333333334;58.333333333333336;78.125;72.72727272727273;66.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S111;57.14285714285714;63.33333333333333;42.10526315789473;76;61.36363636363637;60.238095238095234;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S112;71.42857142857143;43.333333333333336;37.03703703703704;76.47058823529412;52.27272727272727;57.38095238095238;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S113;85.71428571428571;63.33333333333333;52.17391304347826;90.47619047619048;70.45454545454545;74.52380952380952;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S114;78.57142857142857;73.33333333333333;57.89473684210527;88;75;75.95238095238095;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S115;92.85714285714286;56.666666666666664;50;94.44444444444444;68.18181818181817;74.76190476190476;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S116;78.57142857142857;53.333333333333336;44;84.21052631578947;61.36363636363637;65.95238095238095;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S117;42.857142857142854;53.333333333333336;30;66.66666666666666;50;48.09523809523809;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S118;92.85714285714286;70;59.09090909090909;95.45454545454545;77.27272727272727;81.42857142857143;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S119;64.28571428571429;70;50;80.76923076923077;68.18181818181817;67.14285714285715;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S12;78.57142857142857;66.66666666666666;52.38095238095239;86.95652173913044;70.45454545454545;72.61904761904762;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S120;50;86.66666666666667;63.63636363636363;78.78787878787878;75;68.33333333333333;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S121;85.71428571428571;73.33333333333333;60;91.66666666666666;77.27272727272727;79.52380952380952;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S122;92.85714285714286;63.33333333333333;54.166666666666664;95;72.72727272727273;78.0952380952381;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S123;78.57142857142857;60;47.82608695652174;85.71428571428571;65.9090909090909;69.28571428571428;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S124;28.57142857142857;70;30.76923076923077;67.74193548387096;56.81818181818182;49.285714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S125;71.42857142857143;66.66666666666666;50;83.33333333333334;68.18181818181817;69.04761904761905;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S126;50;83.33333333333334;58.333333333333336;78.125;72.72727272727273;66.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S127;57.14285714285714;63.33333333333333;42.10526315789473;76;61.36363636363637;60.238095238095234;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S128;71.42857142857143;43.333333333333336;37.03703703703704;76.47058823529412;52.27272727272727;57.38095238095238;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S13;64.28571428571429;63.33333333333333;45;79.16666666666666;63.63636363636363;63.8095238095238;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S14;92.85714285714286;63.33333333333333;54.166666666666664;95;72.72727272727273;78.0952380952381;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S15;57.14285714285714;56.666666666666664;38.095238095238095;73.91304347826086;56.81818181818182;56.904761904761905;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S16;42.857142857142854;73.33333333333333;42.857142857142854;73.33333333333333;63.63636363636363;58.09523809523809;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S17;85.71428571428571;63.33333333333333;52.17391304347826;90.47619047619048;70.45454545454545;74.52380952380952;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S18;100;56.666666666666664;51.85185185185185;100;70.45454545454545;78.33333333333333;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S19;92.85714285714286;60;52;94.73684210526315;70.45454545454545;76.42857142857142;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S2;100;56.666666666666664;51.85185185185185;100;70.45454545454545;78.33333333333333;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S20;85.71428571428571;60;50;90;68.18181818181817;72.85714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S21;92.85714285714286;70;59.09090909090909;95.45454545454545;77.27272727272727;81.42857142857143;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S22;85.71428571428571;73.33333333333333;60;91.66666666666666;77.27272727272727;79.52380952380952;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S23;64.28571428571429;66.66666666666666;47.368421052631575;80;65.9090909090909;65.47619047619048;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S24;85.71428571428571;80;66.66666666666666;92.3076923076923;81.81818181818183;82.85714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S25;85.71428571428571;73.33333333333333;60;91.66666666666666;77.27272727272727;79.52380952380952;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S26;85.71428571428571;63.33333333333333;52.17391304347826;90.47619047619048;70.45454545454545;74.52380952380952;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S27;64.28571428571429;70;50;80.76923076923077;68.18181818181817;67.14285714285715;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S28;78.57142857142857;66.66666666666666;52.38095238095239;86.95652173913044;70.45454545454545;72.61904761904762;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S29;64.28571428571429;63.33333333333333;45;79.16666666666666;63.63636363636363;63.8095238095238;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S3;92.85714285714286;60;52;94.73684210526315;70.45454545454545;76.42857142857142;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S30;92.85714285714286;63.33333333333333;54.166666666666664;95;72.72727272727273;78.0952380952381;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S31;57.14285714285714;56.666666666666664;38.095238095238095;73.91304347826086;56.81818181818182;56.904761904761905;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S32;42.857142857142854;73.33333333333333;42.857142857142854;73.33333333333333;63.63636363636363;58.09523809523809;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S33;92.85714285714286;60;52;94.73684210526315;70.45454545454545;76.42857142857142;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S34;78.57142857142857;63.33333333333333;50;86.36363636363636;68.18181818181817;70.95238095238095;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S35;92.85714285714286;60;52;94.73684210526315;70.45454545454545;76.42857142857142;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S36;85.71428571428571;60;50;90;68.18181818181817;72.85714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S37;85.71428571428571;63.33333333333333;52.17391304347826;90.47619047619048;70.45454545454545;74.52380952380952;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S38;85.71428571428571;70;57.14285714285714;91.30434782608695;75;77.85714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S39;64.28571428571429;66.66666666666666;47.368421052631575;80;65.9090909090909;65.47619047619048;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S4;85.71428571428571;60;50;90;68.18181818181817;72.85714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S40;85.71428571428571;80;66.66666666666666;92.3076923076923;81.81818181818183;82.85714285714285;0;0;0;0;0;0;0;0;0;0;0;0
