Key;SNS (m);SPC (m);PPV (m);NPV (m);ACC (m);BACC (m);SNS (o);SPC (o);PPV (o);NPV (o);ACC (o);BACC (o);SNS (CI95%);SPC (CI95%);PPV (CI95%);NPV (CI95%);ACC (CI95%);BACC (CI95%)
HECKTOR-2H-Block-S68;32.72727272727273;94.73684210526315;94.73684210526315;32.72727272727273;48.64864864864865;63.73205741626794;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S69;41.81818181818181;94.73684210526315;95.83333333333334;36;55.4054054054054;68.27751196172248;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S7;50.90909090909091;89.47368421052632;93.33333333333333;38.63636363636363;60.810810810810814;70.1913875598086;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S70;25.454545454545453;73.68421052631578;73.68421052631578;25.454545454545453;37.83783783783784;49.56937799043062;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S71;56.36363636363636;89.47368421052632;93.93939393939394;41.46341463414634;64.86486486486487;72.91866028708134;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S72;32.72727272727273;57.89473684210527;69.23076923076923;22.916666666666664;39.189189189189186;45.311004784689;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S73;49.09090909090909;68.42105263157895;81.81818181818183;31.70731707317073;54.054054054054056;58.75598086124402;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S74;52.72727272727272;94.73684210526315;96.66666666666667;40.909090909090914;63.51351351351351;73.73205741626793;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S75;52.72727272727272;100;100;42.22222222222222;64.86486486486487;76.36363636363637;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S76;45.45454545454545;94.73684210526315;96.15384615384616;37.5;58.108108108108105;70.0956937799043;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S77;34.54545454545455;94.73684210526315;95;33.33333333333333;50;64.64114832535886;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S78;56.36363636363636;100;100;44.18604651162791;67.56756756756756;78.18181818181817;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S79;58.18181818181818;31.57894736842105;71.11111111111111;20.689655172413794;51.35135135135135;44.880382775119614;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S8;49.09090909090909;94.73684210526315;96.42857142857143;39.130434782608695;60.810810810810814;71.91387559808612;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S80;60;94.73684210526315;97.05882352941177;45;68.91891891891892;77.36842105263158;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S81;47.27272727272727;100;100;39.58333333333333;60.810810810810814;73.63636363636363;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S82;56.36363636363636;78.94736842105263;88.57142857142857;38.46153846153847;62.16216216216216;67.6555023923445;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S83;30.909090909090907;89.47368421052632;89.47368421052632;30.909090909090907;45.94594594594595;60.19138755980862;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S84;32.72727272727273;94.73684210526315;94.73684210526315;32.72727272727273;48.64864864864865;63.73205741626794;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S85;41.81818181818181;94.73684210526315;95.83333333333334;36;55.4054054054054;68.27751196172248;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S86;25.454545454545453;73.68421052631578;73.68421052631578;25.454545454545453;37.83783783783784;49.56937799043062;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S87;56.36363636363636;89.47368421052632;93.93939393939394;41.46341463414634;64.86486486486487;72.91866028708134;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S88;32.72727272727273;57.89473684210527;69.23076923076923;22.916666666666664;39.189189189189186;45.311004784689;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S89;49.09090909090909;68.42105263157895;81.81818181818183;31.70731707317073;54.054054054054056;58.75598086124402;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S9;52.72727272727272;94.73684210526315;96.66666666666667;40.909090909090914;63.51351351351351;73.73205741626793;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S90;52.72727272727272;94.73684210526315;96.66666666666667;40.909090909090914;63.51351351351351;73.73205741626793;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S91;52.72727272727272;100;100;42.22222222222222;64.86486486486487;76.36363636363637;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S92;45.45454545454545;94.73684210526315;96.15384615384616;37.5;58.108108108108105;70.0956937799043;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S93;34.54545454545455;94.73684210526315;95;33.33333333333333;50;64.64114832535886;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S94;56.36363636363636;100;100;44.18604651162791;67.56756756756756;78.18181818181817;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S95;58.18181818181818;31.57894736842105;71.11111111111111;20.689655172413794;51.35135135135135;44.880382775119614;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S96;60;94.73684210526315;97.05882352941177;45;68.91891891891892;77.36842105263158;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S97;47.27272727272727;100;100;39.58333333333333;60.810810810810814;73.63636363636363;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S98;54.54545454545454;94.73684210526315;96.7741935483871;41.86046511627907;64.86486486486487;74.64114832535884;0;0;0;0;0;0;0;0;0;0;0;0
HECKTOR-2H-Block-S99;30.909090909090907;89.47368421052632;89.47368421052632;30.909090909090907;45.94594594594595;60.19138755980862;0;0;0;0;0;0;0;0;0;0;0;0
